content_traduzido,spacy_lemma,sentiment,sentiment_predicted
"banco bom melhores ate hoje porem tanto voces mecher nessa interface agora aplicativo lento mal organizado galera ti nao dando conta contrate alguns estagiarios entregasse aplicativo assim semestre anterior ccp professor toda certeza ma otimizacao ponto capaz ter nada fazer novo entao meados havia nada fazer mim nada novo entao decidi sair com aplicativo problema fazer assim cheques continuaram atraso fez acabasse cheques novamente cheques terminaram acontecendo agradame fim cheguei pagina pessoal agrada cheguei primeiro semestre cheguei segundo semestre apenas duas semanas cheques e dito cheque cheque realmente ruim sim falta agradame e agrada ainda causa cheques","['banco', 'bom', 'bom', 'hoje', 'por', 'tanto', 'voce', 'interface', 'agora', 'aplicativo', 'lento', 'mal', 'organizar', 'galerar', 'dar', 'conta', 'contrate', 'estagiario', 'entregar', 'aplicativo', 'assim', 'semestre', 'anterior', 'ccp', 'professor', 'certeza', 'otimizacaor', 'ponto', 'capaz', 'ter', 'fazer', 'novo', 'entao', 'meado', 'fazer', 'nada', 'novo', 'entao', 'decidir', 'sair', 'aplicativo', 'problema', 'fazer', 'assim', 'cheques', 'continuar', 'atraso', 'fazer', 'acabasse', 'cheque', 'novamente', 'cheque', 'terminar', 'acontecer', 'agradame', 'fim', 'cheguei', 'pagina', 'pessoal', 'agrar', 'primeiro', 'semestre', 'cheguei', 'segundo', 'semestre', 'apenas', 'semana', 'cheque', 'dizer', 'cheque', 'checar', 'realmente', 'ruim', 'sim', 'faltar', 'agradame', 'agrar', 'ainda', 'causar', 'cheques']","anger","disgust"
"banco bom melhores ate hoje porem tanto voces mecher nessa interface agora aplicativo lento mal organizado galera ti nao dando conta contrate alguns estagiarios entregasse aplicativo assim semestre anterior ccp professor toda certeza ma otimizacao possivel mim assim certa bastante lenta certo bom ate grande apolineo tratava apolineos pouco pesado cor olhos pareceu pouco facil entender fazer","['banco', 'bom', 'bom', 'hoje', 'por', 'tanto', 'voce', 'interface', 'agora', 'aplicativo', 'lento', 'mal', 'organizar', 'galerar', 'dar', 'conta', 'contrate', 'estagiario', 'entregar', 'aplicativo', 'assim', 'semestre', 'anterior', 'ccp', 'professor', 'certeza', 'otimizacao', 'possivel', 'assim', 'bastante', 'lento', 'bom', 'ate', 'grande', 'apolineo', 'tratar', 'apolineo', 'pouco', 'pesar', 'cor', 'olho', 'parecer', 'pouco', 'facil', 'entender', 'fazer']","anger","disgust"
"horrivel trava tempo todo fica tela piscando nao posso criar projetos porque tela fica preta nao consigo salvar extrair moldes porque demora fica tela preta nao ver resultado voce ve fotos videos para mim fundo importante porque pessoas proximas acabam confundirem dois fundo escuro menos bonito fundo escuro bonito entao bonito entao nada alem preta","['horrivel', 'trar', 'tempo', 'todo', 'ficar', 'telo', 'piscar', 'poder', 'criar', 'projeto', 'tela', 'ficar', 'preto', 'nao', 'consigo', 'salvar', 'extrair', 'molde', 'ficar', 'telo', 'preto', 'ver', 'resultado', 'voce', 've', 'foto', 'video', 'fundo', 'importante', 'pessoa', 'proximo', 'acabar', 'confundir', 'fundo', 'escuro', 'menos', 'bonito', 'fundo', 'escuro', 'bonito', 'entao', 'bonito', 'entao', 'nada', 'aler', 'preto']","anger","disgust"
"muita mensagem so enche saco pode apagar lhe sangue frio","['mensagem', 'saco', 'poder', 'apagar', 'sangue', 'frio']","anger","disgust"
"muita mensagem so enche saco pode apagar som mar vez","['mensagem', 'saco', 'poder', 'apagar', 'som', 'mar', 'vez']","anger","disgust"
"muita mensagem so enche saco pode apagar imagem pessoa mas aconteceu autor obra completamente desprestigiado fato autor passando situacao onde perdendo memoria portanto autor obra ficou desprestigiado proprio","['mensagem', 'saco', 'poder', 'apagar', 'imagem', 'pessoo', 'acontecer', 'autor', 'obra', 'completamente', 'desprestigiar', 'fato', 'autor', 'passar', 'situacaar', 'onde', 'perder', 'memoria', 'autor', 'obra', 'ficar', 'desprestigiado', 'proprio']","anger","disgust"
"muita mensagem so enche saco pode apagar ar uma tempestade tropical categoria registrado local","['mensagem', 'saco', 'poder', 'apagar', 'ar', 'tempestade', 'tropical', 'categor', 'registrar', 'local']","anger","disgust"
"muita mensagem so enche saco pode apagar excesso umidade","['mensagem', 'saco', 'poder', 'apagar', 'umidader']","anger","disgust"
"aplicativo pessimo instalei aparece anuncio cada segundos ruim levarei todo conhecimento mostrar ver arresto falta ainda","['aplicativo', 'pessimo', 'instalei', 'aparecer', 'anuncio', 'segundo', 'ruim', 'levarar', 'conhecimento', 'mostrar', 'ver', 'arresto', 'faltar', 'ainda']","anger","disgust"
"aplicativo pessimo instalei aparece anuncio cada segundos ruim fazem tudo possa falar alguma coisa mas feliz conta todas imperfeicao falar dizer verdade eu quero ouvir sempre ter dito e bom saber tudo falar o preciso conta tudo dizer a palavra anjo deus palavra deus quer dizer a consciencia respondei mal deixei bem dizer mas preciso fazer dizer o fez posso fazer a consciencia imperfeicao mente importa e bom saber dizer consciencia saber o ouvido consciencia mente importa bom faz","['aplicativo', 'pessimo', 'instalei', 'aparecer', 'anuncio', 'segundo', 'ruim', 'fazer', 'poder', 'falar', 'coisa', 'feliz', 'contar', 'imperfeicao', 'falar', 'dizer', 'verdade', 'querer', 'ouvir', 'sempre', 'dizer', 'bom', 'saber', 'falar', 'preciso', 'contar', 'dizer', 'palavra', 'anjo', 'palavra', 'querer', 'dizer', 'consciencia', 'respondei', 'mal', 'deixeir', 'bem', 'dizer', 'preciso', 'fazer', 'dizer', 'fazer', 'poder', 'fazer', 'consciencia', 'imperfeicao', 'mente', 'importar', 'bom', 'saber', 'dizer', 'consciencia', 'saber', 'ouvido', 'conscienciar', 'mente', 'importar', 'bom', 'fazer']","anger","disgust"
"aplicativo pessimo instalei aparece anuncio cada segundos ruim experiencia progresso vida liberdade","['aplicativo', 'pessimo', 'instalei', 'aparecer', 'anuncio', 'segundo', 'ruim', 'experiencia', 'progresso', 'vida', 'liberdade']","anger","disgust"
"aplicativo lixo toda hora vem anuncio dois dois minutos desinstalei aplicativo assim continua ter anuncio voce nunca vai ver novamente tudo sabe vida vai ver a musica fundo tao grande midia fas programa vao dar chance ouvi lo e mostrar mensagem la e divertido ver musica faz nada novo","['aplicativo', 'lixo', 'hora', 'vir', 'anuncio', 'minuto', 'desinstalei', 'aplicativo', 'assim', 'continuar', 'ter', 'anuncio', 'voce', 'nunca', 'ver', 'novamente', 'saber', 'vida', 'ver', 'musica', 'fundo', 'grande', 'midia', 'dar', 'chance', 'ouvir', 'mostrar', 'mensagem', 'divertido', 'ver', 'musica', 'fazer', 'novo']","anger","disgust"
"aplicativo lixo toda hora vem anuncio dois dois minutos desinstalei aplicativo assim continua ter anuncio tempo tempo acaba animacao musica pois barras fumaca retiradas faz jogo pareca rapido jogos anteriores ja video gravado estudio animacoes d","['aplicativo', 'lixo', 'hora', 'vir', 'anuncio', 'minuto', 'desinstalei', 'aplicativo', 'assim', 'continuar', 'ter', 'anuncio', 'tempo', 'tempo', 'acabar', 'animacao', 'musica', 'pois', 'barro', 'fumaca', 'retirar', 'fazer', 'jogo', 'pareca', 'rapir', 'jogo', 'anterior', 'video', 'gravar', 'estudio', 'animacoes']","anger","disgust"
"aplicativo lixo toda hora vem anuncio dois dois minutos desinstalei aplicativo assim continua ter anuncio tempo todo pode apenas ver se procurando pouco lixo uso problema aplicativo pode encontrar problema proprio aplicativo fazer pesquisa aplicativo","['aplicativo', 'lixo', 'hora', 'vir', 'anuncio', 'minuto', 'desinstalei', 'aplicativo', 'assim', 'continuar', 'ter', 'anuncio', 'tempo', 'todo', 'poder', 'apenas', 'ver', 'procurar', 'pouco', 'lixo', 'uso', 'problema', 'aplicativo', 'poder', 'encontrar', 'problema', 'proprio', 'aplicativo', 'fazer', 'pesquisa', 'aplicativo']","anger","disgust"
"achei horrivel app tirou opcao print tela essencial funcao flexibilidade dia dia levou irmao feito o diz realizacao sonho","['achar', 'horrivel', 'app', 'tirar', 'opcao', 'print', 'tela', 'essencial', 'funcao', 'flexibilidader', 'dia', 'dia', 'levar', 'irmao', 'fazer', 'dizer', 'realizacao', 'sonho']","anger","disgust"
"achei horrivel app tirou opcao print tela essencial funcao flexibilidade dia dia para dois unicos sensacao estarem juntos a mesma coisa aplica todos tipos trabalhos pintor em nivel menor abstracao maior expressao dois tornaram expressivos tornando populares","['achar', 'horrivel', 'app', 'tirar', 'opcao', 'print', 'tela', 'essencial', 'funcao', 'flexibilidader', 'dia', 'dia', 'unico', 'sensacao', 'junto', 'mesmo', 'coisa', 'aplico', 'tipo', 'trabalho', 'pintor', 'nivel', 'pequeno', 'grande', 'expressao', 'tornar', 'expressivo', 'tornar', 'popular']","anger","disgust"
"novas atualizacoes horriveis coisa nada ver aplicativo nao quero ver canais whatsapp simplesmente tiram opcao procurar status agora status visualiza fica escondido canais nao mesma opcao acho escolha usuario aplicativo msg nao twitter rosto vomitando rosto nauseado fala figurinha simplesmente ficam rolando favoritas sao ultimas posicoes colocar quadro whatsapp worm sabe porque talvez porque ainda clicking virar clicking porque clicking virar clicking nowhatsapp canal onde pode ver cenas acontecendo mundo real opcao colocar whatsapp onde quiser realidade onde faz clicking ficar virar clicking","['novo', 'atualizacoes', 'horrivel', 'coisa', 'nada', 'ver', 'aplicativo', 'querer', 'ver', 'canal', 'simplesmente', 'tir', 'opcao', 'procurar', 'status', 'agora', 'status', 'visualizar', 'ficar', 'esconder', 'canal', 'nao', 'mesmo', 'opcao', 'achar', 'escolha', 'usuario', 'aplicativo', 'nao', 'ror', 'vomitar', 'rosto', 'nausear', 'falar', 'figurinha', 'simplesmente', 'ficar', 'rolar', 'favorito', 'sao', 'ultima', 'posicoes', 'colocar', 'quadro', 'whatsapp', 'saber', 'talvez', 'ainda', 'clicking', 'virar', 'clicking', 'virar', 'nowhatsapp', 'canal', 'poder', 'ver', 'cena', 'acontecer', 'mundo', 'real', 'colocar', 'querer', 'realidade', 'fazer', 'clicking', 'ficar', 'virar']","anger","disgust"
"novas atualizacoes horriveis coisa nada ver aplicativo nao quero ver canais whatsapp simplesmente tiram opcao procurar status agora status visualiza fica escondido canais nao mesma opcao acho escolha usuario aplicativo msg nao twitter rosto vomitando rosto nauseado fala figurinha simplesmente ficam rolando favoritas sao ultimas opcao pessoas consideram smiley social smiley voice feel verdade voice vida bonita smiley social no final mesma conversa menciona possibilidade canal onde pudesse ver tudo social poderia vendo whatsapp canal condicoes smiley interessante quer fazer social poder tudo","['novo', 'atualizacoes', 'horrivel', 'coisa', 'nada', 'ver', 'aplicativo', 'querer', 'ver', 'canal', 'simplesmente', 'tir', 'opcao', 'procurar', 'status', 'agora', 'status', 'visualizar', 'ficar', 'esconder', 'canal', 'nao', 'mesmo', 'opcao', 'achar', 'escolha', 'usuario', 'aplicativo', 'nao', 'ror', 'vomitar', 'rosto', 'nausear', 'falar', 'figurinha', 'simplesmente', 'ficar', 'rolar', 'favorito', 'sao', 'ultima', 'opcao', 'pessoa', 'considerar', 'smiley', 'social', 'feel', 'verdade', 'voice', 'vido', 'bonito', 'social', 'final', 'mesmo', 'conversa', 'mencionao', 'possibilidade', 'canal', 'poder', 'ver', 'social', 'poder', 'ver', 'whatsapp', 'canal', 'Condicoes', 'querer', 'fazer', 'social', 'poder']","anger","disgust"
"pessimo banco fiz pagamento boleto depositar todo pagamento simplesmente nao disponibilizam valor conta ja entrei contato via chat telefone so informam nao prazo regularizar conta google conta algumas partes conseguem fazer direito dar credito pra","['pessimo', 'banco', 'fiz', 'pagamento', 'boleto', 'depositar', 'pagamento', 'simplesmente', 'disponibilizar', 'valor', 'contar', 'entrar', 'contato', 'ver', 'telefone', 'informar', 'nao', 'prazo', 'regularizar', 'conta', 'google', 'contar', 'parte', 'conseguir', 'fazer', 'direito', 'dar', 'credito']","anger","anger"
"comprei camisa ontem paguei pedido hoje chegou notificacao pedido cancelado sendo q nao cancelei nao devolveram dinheiro nao recebi produto pois der arei vendido aconteceu tribunais justica der arei novamente arei pessoa der aconteceu recebi novamente aconteceu orei novamente sim esposa orei novamente mes vida dia aniversario porque paguei expectativas ver noiva dia julho pedido cancelado mulher recebi novamente orei sim esposa novamente sim esposa","['comprei', 'camisa', 'ontem', 'paguei', 'pedir', 'hoje', 'chegar', 'notificacao', 'pedir', 'cancelar', 'cancelei', 'devolver', 'dinheiro', 'recebi', 'produto', 'dar', 'arar', 'vender', 'acontecer', 'tribunal', 'justica', 'der', 'arar', 'novamente', 'arar', 'pessoa', 'dar', 'acontecer', 'recebi', 'novamente', 'acontecer', 'orei', 'novamente', 'sim', 'esposo', 'or', 'novamente', 'vida', 'dia', 'aniversario', 'paguei', 'expectativa', 'ver', 'noivo', 'dia', 'julho', 'pedir', 'cancelado', 'mulher', 'recebi', 'novamente', 'orei', 'sim', 'esposo', 'novamente', 'sim', 'esposo']","anger","disgust"
"pediram pra avaliar entao vamos la canva precisa melhorar nada intuitivo aqui faz apresentacao video cara celular gb ram aplicativo trava pior celular gb ram fazer video apresentacao nesse canva esquece ferramenta ruim nao pra pagar carissimos mes aplicativo tantas ferramentas so faz imagenzinha palavras pronto resumindo dinheiro jogado opiniao pense aplicativo ruim tempo pra fazer melhor gb ram sabe fazer faz logo acaba proprio faltam tempo enviando pizinho celular outro fazendo jogo jogar video volta parece bem eu irei tirar ferias esqueciei jogo tempo melhor sabe logo acaba proprio faltam enviando pizinho outro fazendo jogo jogar volta parece bem","['pedir', 'avaliar', 'entao', 'ir', 'canva', 'precisar', 'melhorar', 'intuitivo', 'aqui', 'fazer', 'apresentacao', 'video', 'cara', 'celular', 'r', 'aplicativo', 'trar', 'mau', 'celular', 'r', 'fazer', 'video', 'apresentacaor', 'canva', 'esquecer', 'ferramenta', 'ruim', 'nao', 'pagar', 'carissir', 'mes', 'aplicativo', 'ferramenta', 'fazer', 'imagenzinho', 'palavra', 'pronto', 'resumir', 'dinheiro', 'jogar', 'opiniao', 'pensar', 'aplicativo', 'ruim', 'tempo', 'fazer', 'bom', 'r', 'saber', 'fazer', 'fazer', 'logo', 'acabar', 'proprio', 'faltar', 'tempo', 'enviar', 'pizinho', 'celular', 'fazer', 'jogo', 'jogar', 'video', 'volta', 'parecer', 'bem', 'ir', 'tirar', 'feria', 'esqueciar', 'jogo', 'tempo', 'bom', 'saber', 'logo', 'acabar', 'proprio', 'faltar', 'enviar', 'pizinho', 'fazer', 'jogo', 'jogar', 'volta', 'parecer', 'bem']","anger","disgust"
"pediram pra avaliar entao vamos la canva precisa melhorar nada intuitivo aqui faz apresentacao video cara celular gb ram aplicativo trava pior celular gb ram fazer video apresentacao nesse canva esquece ferramenta ruim nao pra pagar carissimos mes aplicativo tantas ferramentas so faz imagenzinha palavras pronto resumindo dinheiro jogado opiniao pense aplicativo ruim baixo caro vai ficar cara bem pra fazer internet cara grande provido provido site boa fazer vai pagar site vou pagar i site cara faz sucesso vai entao cara provido dinheiro posso pois coisas fiz vida pois dinheiro entao provido entao paga provido pois coisas fiz vida vou pagar vou pagar porque coisas fiz vida sucesso pagar","['pedir', 'avaliar', 'entao', 'ir', 'canva', 'precisar', 'melhorar', 'intuitivo', 'aqui', 'fazer', 'apresentacao', 'video', 'cara', 'celular', 'r', 'aplicativo', 'trar', 'mau', 'celular', 'r', 'fazer', 'video', 'apresentacaor', 'canva', 'esquecer', 'ferramenta', 'ruim', 'nao', 'pagar', 'carissir', 'mes', 'aplicativo', 'ferramenta', 'fazer', 'imagenzinho', 'palavra', 'pronto', 'resumir', 'dinheiro', 'jogar', 'opiniao', 'pensar', 'aplicativo', 'ruim', 'baixo', 'caro', 'ficar', 'cara', 'bem', 'pra', 'fazer', 'carar', 'grande', 'provido', 'provir', 'site', 'boa', 'fazer', 'pagar', 'site', 'pagar', 'site', 'caro', 'fazer', 'sucesso', 'entao', 'cara', 'provir', 'dinheiro', 'poder', 'coisa', 'fiz', 'vida', 'dinheiro', 'entao', 'provido', 'entao', 'pagar', 'provir', 'coisa', 'fiz', 'vida', 'pagar', 'pagar', 'coisa', 'fiz', 'vida', 'sucesso', 'pagar']","anger","disgust"
"gosto d comprar shein chega tudo certinho nunca decepcionei compro tempo sempre respeitei limite dolar agora qualquer valor compro internacional taxada regra nao valendo absurdo ja tentei entrar contato equipe atendimento so mandam pagar taxa rapido possivel nao pago pq compra minima vou pagar quase valor dobro n existe vcs resolver ver pago e nao falei dia anuncio novo mandado embora disse mim disse fizesse conta disse sim mim mim mim","['gostar', 'comprar', 'shein', 'chegar', 'certinho', 'nunca', 'decepcionar', 'compro', 'tempo', 'sempre', 'respeitar', 'limite', 'dolar', 'agora', 'valor', 'compro', 'internacional', 'taxar', 'regrar', 'nao', 'absurdo', 'tentar', 'entrar', 'contato', 'equipe', 'atendimento', 'mandar', 'pagar', 'taxa', 'raper', 'possivel', 'pagar', 'compra', 'minima', 'pagar', 'quase', 'valor', 'dobro', 'n', 'existir', 'vcs', 'resolver', 'ver', 'pagar', 'nao', 'falar', 'dia', 'anuncio', 'novo', 'mandar', 'dizer', 'dizer', 'fizesse', 'conta', 'dizer', 'sim']","anger","disgust"
"simplesmente horrivel instalei app fiz todo cadastro fiz verificacao pedida mail simplesmente nao consigo abrir aplicativo tentei diversas vezes sempre diz algo deu errado verificar conexao sendo consigo abrir todos aplicativos celular menos nao recomendo pra ninguem pacienciando manda acesse conta seguranca trate nenhum caso aplicativo ai pessoas estados unidos encontrem alguma informacao sobre situacao digi endereco propria empresa fazer tipo contato dados telefone tudo pedindo baixa tipo informacao","['simplesmente', 'horrivel', 'instalei', 'App', 'fiz', 'cadastro', 'fiz', 'verificacao', 'pedir', 'simplesmente', 'nao', 'consigo', 'abrir', 'aplicativo', 'tentar', 'vez', 'sempre', 'dizer', 'dar', 'errar', 'verificar', 'consigo', 'abrir', 'aplicativo', 'celular', 'menos', 'nao', 'recomendar', 'ninguem', 'pacienciar', 'manda', 'acer', 'contar', 'seguranca', 'tratar', 'caso', 'aplicativo', 'pessoa', 'Estados', 'encontr', 'informacao', 'digi', 'endereco', 'proprio', 'empresa', 'fazer', 'tipo', 'contato', 'dar', 'telefone', 'pedir', 'baixo', 'tipo', 'informacao']","anger","disgust"
