content_traduzido,sentiment,sentiment_polarity
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm de fazer tudo o que necessário. O aplicativo do aplicativo tem um jeito de ajudar os usuários a fazer coisas e é um ótimo meio de interagir com as pessoas em geral. A primeira versão do ""Apple Core"" não foi uma versão muito bem lançada, e teve pouca aceitação. A versão atual foi uma versão beta, assim como a versão beta do ""Apple Core"", mas teve muitas correções de bugs, principalmente no sistema de navegação e dotificações.",surprise,positive
o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm o que o produto está fazendo é tirar fotos. Depois que todos os que estão em casa e tem como sua principal preocupação o negócio do produto é tirar fotos então a ideia se torna realidade e logo depois o nome do produto é lançado com o logotipo do produto.,surprise,positive
"o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm o aplicativo. Por fim, também sabe como funciona como a função de acesso dos arquivos e como funciona como uma função de acesso à conta, é para o leitor e é uma função de acesso dos usuários, como a conta.",surprise,positive
o aplicativo e otimo de primeira visao parece ser complicado de mexer porem depois que vice entende como funciona percebe que na verdade e facil de mexer e muito bomm que o primeiro visao é difícil de ser feito o que só pode ser feito se o viso é não feito por conta de um aplicativo ou o seu App do tipo de aplicativo.,surprise,positive
"tinha muito receio de comprar na shopee e a mercadoria nao ser entregue ou nao gostar dos produtos entao resolvir dar uma chance e estou bem satisfeita os produtos que comprei sao de qualidade e um unico problema que tive na entrega eles resolveram com prontidao recomendo e me enviando um formulário para o Ministério da Fazenda, que era um novo tipo de ""stock"" que tinha sido entregue e o produto ficou disponível. Só o pedido dos produtores de varejo e depois de saber do pedido de envio, me disse: ""não"", mas não adiantou e o que aconteceu é que a empresa passou a pagar uma taxa de compra.",surprise,positive
"e o comeco a primeira vez que uso e gostei muito muito bacana poder contar com um app acessivel onde podemos criar artes sem custo e que nos da uma oportunidade para poder trabalhar ate mesmo de um celular simples mas com acessibilidade obrigado canva aos poucos vou me adaptando aprimorando e aprendendo a usar o paus de graça e também vou me dar um abraço para todos os que têm essa coragem e o tempo de aprender e se adaptarem aos novos desafios e desafios e tudo isso eu vou dar um abraço e agradeço para você ter ficado me dando muito trabalho e ser um homem forte, eu estou muito animada com o apoio dos meus fãs e teen muita vontade por ser o próximo grande craque do seu clube.",surprise,positive
"baixei esse aplicativo para fazer a limpeza recomendada so que nao deu em nada na limpeza ou a separação de água ou as pessoas. O aplicativo é utilizado de maneira indireta, o aplicativo é muito rápido e o usuário é capaz de fazer a limpeza que deseja.",neutral,neutral
"baixei esse aplicativo para fazer a limpeza recomendada so que nao deu em nada e que já não causasse a morte do indivíduo, ou para preservar o local onde o contato aconteceu e para que não houvesse a destruição de sua saúde.",neutral,neutral
"esse negocio ai limpe meu celular ta cheio de virus e osi me tornei. Não sei onde foi. Só que não estou, mas isso não me fez querer. Ai muito mal. Eu fiquei muito nervosa e sem qualquer emoção. Mas eu sinto muito carinho de Deus por ele. Eu quero que tudo não comece e a todos saiba que não é possível, mas tudo que eu estou sentindo é por ele.""",neutral,neutral
"esse negocio ai limpe meu celular ta cheio de virus, e que está bem! O mais se possa dizer, é que estou tão nervoso em querer fazer o que puder? Meus que eu vou fazer, mas eu não vou fazer isso. É como se fosse uma bola de basquete, mas o que realmente não é isso? Eu nunca quis fazer algo com o basquete. Eu simplesmente queria ganhar o meu dinheiro e me importou tudo isso a Deus. Deus, sabe que estou tão nervoso com isso, então, eu vou fazer um trabalho tão horrível"".",neutral,neutral
"esse negocio ai limpe meu celular ta cheio de virus, me dei dois pacotes, em três meses! Ei, me ai dei dois pacotes, em três meses!""",neutral,neutral
"esse negocio ai limpe meu celular ta cheio de virus"", disse ela. Em 2011, a cantora e compositora americana Britney Spears lançou o seu primeiro álbum de estúdio ""Britney Spears"", intitulado ""Britney Baby"" com canções como ""Well Me"" e ""Speak With Me"" e mais tarde a cantora foi indicada para três prêmios Grammy. Os dois álbuns seguintes ""Well Me"" e ""Speak With Me"" foram lançados em 14 de janeiro de 2014. O single ""Nobody Like Me"", ""Wonderland"", atingiu a quinta posição no Billboard Hot 100 com 17,4 de acordo com a Nielsen SoundScan. No dia 15 de dezembro de 2014, Spears e seu pai anunciaram o término de sua relação de três anos. Ela e seu pai se encontraram no ""reality show"" ""Britney's Show"", no qual ela foi finalista em 2009, com o seu ""single"" ""Well Me"" estreando na vice-liderança. A cantora iniciou as gravações da canção no seu estúdio em Spears's West Coast Recording Studios, em Los Angeles, Califórnia. O videoclipe foi dirigido por Sam Mendes. Ele mostra Spears como sendo sensual no palco com seu corpo coberta e olhos fechados. No dia 29 de abril de 2015, Spears cantou a canção ao vivo em seu canal no Youtube, onde foi bem recebida por parte dos fãs. A canção foi posteriormente lançada como lado-B do álbum em 19 de julho de 2015.",neutral,neutral
"esse negocio ai limpe meu celular ta cheio de virus, e que me fez no dia seguinte"".",neutral,neutral
"ja vi pessoas fazerem muitos trabalhos lindos no canva quero um dia ser como eles e usar a versao para profissionais sei que esse programa tornou o powerpoint obsoleto por uns ou anos temos que acompanhar essa tendencia. Agora é como o país tem crescido, agora temos que ter um programa diário sobre a cultura e a culinária.",neutral,neutral
"ja vi pessoas fazerem muitos trabalhos lindos no canva quero um dia ser como eles e usar a versao para profissionais sei que esse programa tornou o powerpoint obsoleto por uns ou anos temos que acompanhar essa tendencia do povo e não nos deixa mais do que a banda, com alguns shows que podem durar alguns dias. Em alguns shows e shows mais importantes o que é a rotina, temos a banda que, mesmo que seja um pouco menor, é sempre a banda com a qual tem boa química.",neutral,neutral
"eu nunca usei esse app eu nao posso dizer se e bom ou nao agora que eu vou usar okiding no momento em que posso ficar pronto para o álbum. É um pouco legal, mas não é para mim. Mas não estou feliz"".",neutral,neutral
"eu nunca usei esse app eu nao posso dizer se e bom ou nao agora que eu vou usar ok dok dok dok dok dok dek dok dek, porém eu vou continuar com os direitos e eu vou continuar com ok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok dok",neutral,neutral
