content,spacy_lemma,sentiment_polarity,sentiment_polarity_predict
"esse é um dos melhores aplicativos de edição que eu conheço, o foco dele não é só esse, porém é oq eu mais faço aqui, cinco estrelas pois nunca vi nenhum bug, não uso a versão Premium porém até a versão grátis é bem legal e completa, recomendo muito se você trabalha com mídias sociais.","['bom', 'aplicativo', 'edicao', 'conheco', 'foco', 'por', 'faco', 'aqui', 'estrela', 'nunca', 'ver', 'uso', 'versao', 'premiumr', 'por', 'versao', 'gratis', 'bem', 'legal', 'completar', 'recomendo', 'trabalhar', 'midia', 'social']",negative,negative
Ao assistir stories do mesmo perfil por um período mais longo o aplicativo simplesmente congela e fecha... fiz limpeza de cache e o reinstalei mas sem nenhum sucesso. Tem acontecido com muita frequência!,"['assistir', 'stories', 'perfil', 'periodo', 'longo', 'aplicativo', 'simplesmente', 'congela', 'fecho', 'limpeza', 'Cache', 'reinstalei', 'sucesso', 'acontecer', 'frequencia']",negative,negative
"Olá O app é top, uso muito. Porém não consigo mais fazer o download dos vídeos quando os compartilho..., enviando assim hoje com o link.","['ola', 'uso', 'por', 'consigo', 'fazer', 'download', 'video', 'compartilho', 'enviar', 'assim', 'hoje', 'linkr']",negative,negative
"App ótimo, as entregas são realmente dentro do prazo, chegam rápido, nunca tinha problemas até agora com nada, sugestão deveriam começar a vender produtos de skin care","['app', 'otimo', 'entrega', 'realmente', 'dentro', 'prazo', 'rapir', 'nunca', 'problema', 'agora', 'sugestao', 'dever', 'comecar', 'vender', 'produto', 'skin', 'care']",negative,negative
"depois da atualização de texto, o video fica lento e nem to conseguindo ver todas as fontes. Fora que na opção legenda automática ta bugando quando boto para editar todas. Melhorem nisso, por favor!! tava tão bom, agora ta dando tristeza.","['atualizacao', 'texto', 'video', 'ficar', 'lento', 'conseguir', 'ver', 'fonte', 'ser', 'opcao', 'legenda', 'automatica', 'bugar', 'boto', 'editar', 'melhor', 'favor', 'tar', 'tao', 'bom', 'agora', 'dar', 'tristeza']",negative,negative
"""Bom , o app é ótimo mais uma coisa ou várias faz que o app fique chato,sempre que eu termino de editar um vídeo e vou posta no tik tok , eu posto vídeo e quando vou ver ele está cortado pela metade do vídeo e fica travando só aparece a música fazendo o app fica muito chato , espero que o criado ajeite este problema ""(fecha aspas).","['bom', 'app', 'otimo', 'coisa', 'vario', 'fazer', 'ficar', 'Chato', 'sempre', 'termino', 'editar', 'video', 'pôr', 'tok', 'posto', 'video', 'ver', 'cortar', 'metade', 'video', 'ficar', 'travar', 'aparecer', 'musica', 'fazer', 'ficar', 'chato', 'esperar', 'criar', 'ajeite', 'problema', 'fechar', 'aspa']",negative,negative
"O aplicativo não estava funcionando corretamente após a reinstalação do sistema operacional, pois no reconhecimento facial mostrava que não havia rosto no enquadramento. Após informar ao suporte o aplicativo foi atualizado e passou a fazer o reconhecimento e agora está funcionando corretamente.","['aplicativo', 'funcionar', 'corretamente', 'apo', 'sistema', 'operacional', 'reconhecimento', 'facial', 'mostrar', 'ror', 'enquadramento', 'informar', 'suporte', 'aplicativo', 'atualizar', 'passar', 'fazer', 'reconhecimento', 'agora', 'funcionar', 'corretamente']",positive,positive
Péssimo eu não gostei desse aplicativo toda hora aparece no meu celular para eu poder abaixar não indico ninguém abaixar,"['pessimo', 'gostar', 'aplicativo', 'hora', 'aparecer', 'celular', 'poder', 'abaixar', 'indico', 'ninguem', 'abaixar']",negative,negative
"O aplicativo e bom mais tem um problema, quase todos os post tão sendo pro e isso me prejudica muito, pós tenho um loja de brownie, e tenho certeza q quase todo mundo se prejudica por causa disso! Acho q deveria ser menos post pro! Isso seria ótimo, acho q se der uma abaixada o aplicativo fica maravilhoso, mais se continuar assim o aplicativo vai fica um fracasso, pq muitas pessoas usam canva e não tem pro!","['aplicativo', 'bom', 'problema', 'quase', 'postr', 'pro', 'prejudico', 'lojar', 'brownie', 'certezar', 'quase', 'mundo', 'prejudico', 'causa', 'achar', 'dever', 'menos', 'post', 'pro', 'otimo', 'achar', 'dar', 'abaixado', 'aplicativo', 'ficar', 'maravilhoso', 'continuar', 'assim', 'aplicativo', 'ficar', 'fracasso', 'pessoa', 'usar']",positive,positive
"Gosto muito do aplicativo apesar de ainda estar aprendendo a mexer. Não conheço outros, não tenho muito conhecimento de informática, então vou aprendendo nos erros e acertos! Mas está sendo muito útil para mim!","['gostar', 'aplicativo', 'apesar', 'ainda', 'aprender', 'mexer', 'conheco', 'conhecimento', 'informatico', 'entao', 'aprender', 'erro', 'acerto', 'util']",negative,negative
"O aplicativo era simplesmente incrível, o melhor sem dúvidas. Mas de umas semanas pra cá não abre de maneira alguma no meu celular, e pior que crio conteúdo no Instagram, não sei nem o que fazer","['aplicativo', 'simplesmente', 'incrivel', 'bom', 'duvir', 'semana', 'abrir', 'maneira', 'celular', 'mau', 'crio', 'conteudo', 'instagr', 'saber', 'fazer']",negative,negative
"Não permite selecionar nenhum arquivo na hora de fazer assinatura digital. Trava nos momentos mais tensos, os códigos de verificação ficam escondidos em alguma área das notificações. aplicativo essencialmente inútil, dá no mesmo que acessar o site.","['nao', 'permitir', 'selecionar', 'arquivo', 'hora', 'fazer', 'assinatura', 'digital', 'trar', 'momento', 'tenso', 'codigo', 'verificacao', 'ficar', 'esconder', 'areo', 'notificacoes', 'aplicativo', 'essencialmente', 'inutil', 'acessar', 'site']",negative,negative
"O App é muito bom, possuí ótimos produtos e promoções mas falta um item q é indispensável: comunicação. É muito difícil conseguir se comunicar com o suporte e o autoatendimento não resolve problemas, apenas mostra a lista de perguntas e respostas,mas às vezes precisamos atendimento de um atendente e .. nada. Faz dias que tô tentando solucionar um problema com meus pedidos e até agora sem comunicação nenhuma.","['app', 'bom', 'possuir', 'otimos', 'produto', 'promocoes', 'falta', 'item', 'q', 'indispensavel', 'comunicacao', 'dificil', 'conseguir', 'comunicar', 'suporte', 'autoatendimento', 'resolver', 'problema', 'apenas', 'mostrar', 'listar', 'pergunta', 'resposta', 'vez', 'precisar', 'atendimento', 'atendente', 'fazer', 'dia', 'tentar', 'solucionar', 'problema', 'pedido', 'agora', 'comunicacao']",positive,positive
"Este app é excelente quando nao dá um galho qualquer. Mas estando funcionando merece muitos elogios. Entretanto ultimamente inventaram uma ta de Verificação em duas etapas que travou tudo. Nao se consegue acessar absolutamente nada, esta foi infernal, e o pior é que pedem umas fotos cam uma das maos segurando a data da foto, na mao esquerda segurando um documento e a foto facial, é uma verdadeira aberração enquanto outros órgãos tem um meio infinitamente mais simples.","['app', 'excelente', 'nao', 'galho', 'funcionando', 'merecer', 'elogio', 'ultimamente', 'inventar', 'verificacao', 'etapa', 'travar', 'conseguir', 'acessar', 'absolutamente', 'infernal', 'mau', 'pedir', 'foto', 'car', 'mao', 'segurar', 'data', 'foto', 'esquerdar', 'segurar', 'documento', 'foto', 'facial', 'verdadeiro', 'aberracao', 'enquanto', 'orgao', 'meio', 'infinitamente', 'simples']",positive,positive
"Está quase impossível de comprar algo nesse app, já é a 4° compra que faço que tenho que solicitar o reembolso pois o produto chega a ficar quase 15 dias ""embalado"" aguardando envio, inclusive fiz uma comprar dia 8 e ate agora nada, muito provavelmente vou precisar solicitar reembolso também. Amava comprar na Shein mas devido a esses problemas vou desinstalar o app.","['quase', 'impossivel', 'comprar', 'app', 'compra', 'faco', 'solicitar', 'reembolso', 'produto', 'chegar', 'ficar', 'quase', 'dia', 'embalar', 'aguardar', 'envio', 'inclusive', 'fiz', 'comprar', 'dia', 'agora', 'provavelmente', 'precisar', 'solicitar', 'reembolso', 'amar', 'comprar', 'shein', 'devido', 'problema', 'desinstalar', 'app']",neutral,negative
"Mano, eu sem querer abaixei um vírus no meu celular, e aparace isso TODA HORA, não abaixem. Eu dei 1, queria dar 0.","['mano', 'querer', 'abaixei', 'virus', 'celular', 'aparacar', 'hora', 'abaixem', 'dar', 'querer', 'dar']",negative,negative
Pq tem essas propagandas chatas q nem tem nos jogos merecia 0 estrelas mais n tem como,"['propaganda', 'chato', 'jogo', 'mereciar', 'estrela']",negative,negative
E preciso uma forma de desativar a verificação de duas etapas.o código na chega no celular. E não opção de enviar para email. Estou 6 meses sem acesso a minha conta pois o código não chega. Já tentei todos os procedimentos disponíveis a o pedido do formulário. Mas nada resolveu meu problema. Preciso de uma solução pra remover a verificação. Não tem cadastro fácil na minha cidade. fica impossível resolver esse problema!,"['preciso', 'forma', 'desativar', 'verificacao', 'etapa', 'codigo', 'chegar', 'celular', 'opcao', 'enviar', 'email', 'mês', 'acesso', 'contar', 'pois', 'codigo', 'chegar', 'tentar', 'procedimento', 'disponivel', 'pedir', 'formulario', 'resolver', 'problema', 'preciso', 'solucao', 'remover', 'verificacao', 'nao', 'cadastro', 'facil', 'cidade', 'ficar', 'impossivel', 'resolver', 'problema']",positive,positive
"ele é super legal essas coisas e etc. Só que o si app ele trava ele bug e ele promete ser usado sem internet isso é uma mentira eu testei foi super horrível tem cada coisas nesse app eu acho que dever mudar coisas pq eu não quero ficar usando aplicativo que bug o celular então tik Tok life melhorar viu, pq eu não sou paga pra ficar usando aplicativo que bug, eu espero pq se não melhorar eu venho e faço mas uma reclamação, e tik Tok pq vc não fica igual o verdadeiro, seria bem mas melhor e lgl","['super', 'legal', 'coisa', 'etc', 'trar', 'bug', 'prometer', 'usar', 'mentira', 'testar', 'super', 'horrivel', 'coisa', 'app', 'achar', 'dever', 'mudar', 'coisa', 'querer', 'ficar', 'usar', 'aplicativo', 'bug', 'celular', 'entao', 'tik', 'tok', 'life', 'melhorar', 'ver', 'pagar', 'ficar', 'usar', 'aplicativo', 'esperar', 'melhorar', 'venho', 'faco', 'tok', 'ficar', 'igual', 'verdadeiro', 'bem', 'bom', 'lgl']",positive,positive
"Extremente HORRÍVEL a última atualização das figurinhas, está tudo desorganizado e bugando elas todas. quando clica aparece noutro lugar, aí tem que voltar e achar qual enviou e qual não. Nada padronizado e tudo fora de ordem. Só tem uma estrela porque não tem como dar nota zero. Não está notificando mensagens.","['extremente', 'horrivel', 'ultimo', 'atualizacao', 'figurinho', 'desorganizar', 'bugar', 'clica', 'aparecer', 'lugar', 'voltar', 'achar', 'enviar', 'nada', 'padronizar', 'ordir', 'estrela', 'dar', 'nota', 'notificar', 'mensagem']",negative,negative
Fiz duas compras e até hoje não entraram em contato comigo para me entregar segundo pedido. Segundo o rastreador esta na distribuidora. Alfandega. Eu ja paguei produto e gostaria de receber. Ou pelo menos o dinheiro que paguei.,"['fiz', 'compra', 'hoje', 'entrar', 'contato', 'comigo', 'entregar', 'segundo', 'pedido', 'segundo', 'rastreador', 'alfandegar', 'produto', 'gostar', 'receber', 'dinheiro', 'paguei']",negative,negative
"Ap muito ruim de entrar, trava muito, para pesquisar e comprar um produto ou mesmo para colocar no carrinho demora, dependendo da hora um 30/40minutos. Tenho outros aplicativos de compras e são todos rápidos, à questão de segundos/minutos. ","['ap', 'ruim', 'entrar', 'trar', 'pesquisar', 'comprar', 'produto', 'colocar', 'carrinho', 'depender', 'hora', 'minuto', 'ter', 'aplicativo', 'compra', 'rapir', 'questao', 'segundo', 'minuto']",negative,negative
Péssimo e irritante,"['pessimo', 'irritante']",negative,negative
"Gosto bastante. Tudo que comprei chega certinho,só o tapete de banheiro que pedi uma cor e veio outra. Mas no geral ficou bem satisfeita com as minhas compras. O frete as vezes ñ compensa muito dependendo do que compra.","['gostar', 'bastante', 'comprei', 'chegar', 'certinho', 'tapete', 'banheiro', 'pedir', 'vir', 'geral', 'ficar', 'bem', 'satisfeito', 'compra', 'frete', 'vez', 'compensar', 'depender', 'compra']",negative,negative
"Eu gosto do insta é legal e muito mais,porém está acontecendo tanto bug ,não consigo mais colocar as músicas em story eu pesquiso e não aparece,vejo story de outros com música e aparece ""música temporariamente indisponível"", quando eu queria fazer a caixinha de ""poste as melhores fotos"" ou ""quantos meses falta para o seu aniversário"" não dá mais SUMIU DO NADA. Poxa inst ajeita isso, já tá chato isso ,vários bugs, já atualizei e nada já desinstalei e instalei de novo, e olha só ! nada de novo","['gostar', 'insta', 'legal', 'por', 'acontecer', 'tanto', 'consigo', 'colocar', 'musica', 'story', 'pesquiso', 'aparecer', 'vejo', 'story', 'musica', 'aparecer', 'musica', 'temporariamente', 'indisponivel', 'querer', 'fazer', 'caixinha', 'poste', 'bom', 'foto', 'mês', 'faltar', 'aniversario', 'sumir', 'poxar', 'inst', 'ajeita', 'Chato', 'vario', 'bugs', 'atualizei', 'desinstalei', 'instalei', 'novo', 'olhar', 'novo']",positive,positive
"Já fazem três meses que sempre que preciso usar o aplicativo tenho que limpar os dados de armazenamento para ele abrir. Todas as vezes, isso eh muito chato, pois em uma situação em que preciso rapidamente alterar limite ou conferir saldo perco cerca de 5 minutos limpada dados de armazenamento e cache, depois fazendo login e ainda validação de rosto e e-mail. Um saco viu.","['fazer', 'tr', 'mês', 'sempre', 'preciso', 'usar', 'aplicativo', 'limpar', 'dado', 'armazenamento', 'abrir', 'vez', 'eh', 'chato', 'situacaer', 'preciso', 'rapidamente', 'alterar', 'limite', 'conferir', 'saldo', 'perco', 'cerca', 'minuto', 'limpada', 'dado', 'armazenamento', 'cache', 'fazer', 'login', 'ainda', 'validacao', 'rosto', 'Mail', 'saco', 'ver']",positive,positive
"O aplicativo é um LIXO, ele não serve para nada, fica vindo comercial mesmo não instalando. Se desse para dar zero estrelas eu dava, APP LIXO não serve pra PORR@ NENHUMA","['aplicativo', 'lixo', 'servir', 'ficar', 'vir', 'comercial', 'instalar', 'de esse', 'dar', 'estrela', 'dar', 'app', 'lixo', 'servir', 'porr']",negative,negative
"No pc é muito bom mas esse app é horrível. Abre mas não carrega nenhum projeto nem nada, mesmo com uma internet boa.","['bom', 'app', 'horrivel', 'abrir', 'carrega', 'projeto', 'Internet', 'bom']",positive,positive
Estou gostando demais de comprar na shopee. Na shopee tem produtos Ótimos. Sempre que preciso comprar algo corro lá pra ver as opções e eles sempre tem o que estou precisando e com o melhores preços e quase sempre não pago taxa de entrega e isso é tudo de bom facilita muito na hora de fazer as compras 🛍️🛒 Estou gostando muito. Os produtos São entregues com muito capricho sempre bem embaladinhos adoro tudo isso. E é muito fácil comprar na shopee pelo aplicativo. Só posso dizer muito obrigada!!!,"['gostar', 'demais', 'comprar', 'shopee', 'shopee', 'produto', 'otimo', 'sempre', 'preciso', 'comprar', 'corro', 'ver', 'opcoes', 'sempre', 'precisar', 'bom', 'preco', 'quase', 'sempre', 'pagar', 'taxa', 'entregar', 'bom', 'facilita', 'hora', 'fazer', 'compra', 'sacola', 'compra', 'carrinho', 'compra', 'gostar', 'produto', 'sao', 'entregar', 'capricho', 'sempre', 'bem', 'embaladinho', 'adorar', 'facil', 'comprar', 'shopee', 'aplicativo', 'poder', 'dizer', 'obrigar']",positive,positive
"O aplicativo é muito bom. Mas eu estou querendo colocar legenda em um vídeo, porém não tem o idioma que eu preciso, meu vídeo está com áudio em Hindi e por isso não consigo colocar legendas nele","['aplicativo', 'bom', 'querer', 'colocar', 'legenda', 'video', 'por', 'idioma', 'preciso', 'video', 'Hindi', 'consigo', 'colocar', 'legenda']",positive,positive
